timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
29544558,54.25739,49.219997,100675.0,1.1961856
29554220,54.25739,49.219997,100675.0,1.1961856
29565023,54.423855,49.219997,100673.0,1.1961617
29587016,54.50841,49.23,100672.0,1.19615
29598016,54.175476,49.23,100675.99,1.1961973
29609016,54.25739,49.23,100675.0,1.1961856
29630024,54.50841,49.219997,100672.0,1.19615
29641027,54.00637,49.219997,100678.0,1.1962212
29652016,54.75943,49.219997,100669.0,1.1961143
29673016,54.592964,49.23,100671.0,1.196138
29684021,54.34194,49.23,100674.0,1.1961737
29695031,54.090923,49.23,100676.99,1.1962092
29716028,54.592964,49.23,100671.0,1.196138
29728511,54.090923,49.23,100676.99,1.1962092
29739472,54.423855,49.23,100673.0,1.1961617
29760261,54.50841,49.219997,100672.0,1.19615
29771899,54.175476,49.219997,100675.99,1.1961973
29782019,54.50841,49.219997,100672.0,1.19615
29804030,54.75943,49.23,100669.0,1.1961143
29816243,54.50841,49.23,100672.0,1.19615
29827019,54.175476,49.23,100675.99,1.1961973
29849021,54.00637,49.219997,100678.0,1.1962212
29860359,54.34194,49.219997,100674.0,1.1961737
29871028,54.423855,49.219997,100673.0,1.1961617
29893016,54.25739,49.219997,100675.0,1.1961856
29903428,54.75943,49.219997,100669.0,1.1961143
29913020,54.592964,49.219997,100671.0,1.196138
29935021,54.423855,49.23,100673.0,1.1961617
29945057,54.423855,49.23,100673.0,1.1961617
29956033,54.175476,49.23,100675.99,1.1961973
29978020,54.423855,49.23,100673.0,1.1961617
29989016,54.090923,49.23,100676.99,1.1962092
30000023,54.34194,49.23,100674.0,1.1961737
30021021,54.175476,49.23,100675.99,1.1961973
30032059,54.34194,49.23,100674.0,1.1961737
30043135,54.50841,49.23,100672.0,1.19615
30065016,54.423855,49.23,100673.0,1.1961617
30075134,54.175476,49.23,100675.99,1.1961973
30087410,54.175476,49.23,100675.99,1.1961973
30108016,54.50841,49.23,100672.0,1.19615
30118020,54.75943,49.23,100669.0,1.1961143
30129050,54.592964,49.23,100671.0,1.196138
30150016,54.090923,49.23,100676.99,1.1962092
30160297,54.34194,49.23,100674.0,1.1961737
30171097,54.25739,49.23,100675.0,1.1961856
30194149,54.423855,49.23,100673.0,1.1961617
30205343,54.843983,49.23,100668.0,1.1961024
30215757,54.592964,49.23,100671.0,1.196138
30238031,54.34194,49.23,100674.0,1.1961737
30248250,54.175476,49.23,100675.99,1.1961973
30259017,54.34194,49.23,100674.0,1.1961737
30281016,54.50841,49.23,100672.0,1.19615
30291152,54.25739,49.23,100675.0,1.1961856
30302016,54.175476,49.23,100675.99,1.1961973
30324016,54.34194,49.23,100674.0,1.1961737
30334020,54.592964,49.23,100671.0,1.196138
30345018,54.50841,49.23,100672.0,1.19615
30367374,54.34194,49.23,100674.0,1.1961737
30377131,54.34194,49.23,100674.0,1.1961737
30388016,54.175476,49.23,100675.99,1.1961973
30409019,54.090923,49.23,100676.99,1.1962092
30419016,54.00637,49.23,100678.0,1.1962212
30430046,54.50841,49.23,100672.0,1.19615
30451101,54.25739,49.23,100675.0,1.1961856
30463962,54.677517,49.23,100669.99,1.196126
30473016,54.090923,49.23,100676.99,1.1962092
30493019,54.50841,49.239998,100672.0,1.19615
30504066,54.592964,49.239998,100671.0,1.196138
30515152,54.423855,49.239998,100673.0,1.1961617
30538043,54.677517,49.239998,100669.99,1.196126
30549016,54.50841,49.239998,100672.0,1.19615
30560016,53.83726,49.239998,100680.0,1.196245
30582617,54.090923,49.239998,100676.99,1.1962092
30593016,54.592964,49.239998,100671.0,1.196138
30604016,54.34194,49.239998,100674.0,1.1961737
30626313,54.175476,49.239998,100675.99,1.1961973
30637019,54.00637,49.239998,100678.0,1.1962212
30647251,54.423855,49.239998,100673.0,1.1961617
30669028,54.175476,49.23,100675.99,1.1961973
30680028,54.592964,49.23,100671.0,1.196138
30690324,54.423855,49.23,100673.0,1.1961617
30711224,54.592964,49.23,100671.0,1.196138
30722326,54.25739,49.23,100675.0,1.1961856
30733020,54.592964,49.23,100671.0,1.196138
30755031,53.75535,49.23,100681.0,1.1962569
30765016,54.50841,49.23,100672.0,1.19615
30776016,54.925896,49.23,100667.0,1.1960905
30797350,54.25739,49.239998,100675.0,1.1961856
30807193,54.34194,49.239998,100674.0,1.1961737
30818434,55.010452,49.239998,100666.0,1.1960787
30839177,54.677517,49.239998,100669.99,1.196126
30850217,54.175476,49.239998,100675.99,1.1961973
30861019,54.423855,49.239998,100673.0,1.1961617
30883120,54.090923,49.239998,100676.99,1.1962092
30894979,53.921814,49.239998,100679.0,1.196233
30906212,54.592964,49.239998,100671.0,1.196138
30928016,54.090923,49.23,100676.99,1.1962092
30939017,54.677517,49.23,100669.99,1.196126
30951034,54.677517,49.23,100669.99,1.196126
30973016,54.25739,49.239998,100675.0,1.1961856
30984016,54.25739,49.239998,100675.0,1.1961856
30995016,54.75943,49.239998,100669.0,1.1961143
31016016,54.175476,49.239998,100675.99,1.1961973
31026210,54.677517,49.239998,100669.99,1.196126
31037016,54.50841,49.239998,100672.0,1.19615
31058296,54.25739,49.239998,100675.0,1.1961856
31069368,54.592964,49.239998,100671.0,1.196138
31079010,54.592964,49.239998,100671.0,1.196138
31100017,54.175476,49.239998,100675.99,1.1961973
31111176,54.34194,49.239998,100674.0,1.1961737
31122211,54.592964,49.239998,100671.0,1.196138
31145388,54.34194,49.239998,100674.0,1.1961737
31156053,54.34194,49.239998,100674.0,1.1961737
31167016,54.677517,49.239998,100669.99,1.196126
31189951,54.34194,49.239998,100674.0,1.1961737
31200016,54.34194,49.239998,100674.0,1.1961737
31211016,54.843983,49.239998,100668.0,1.1961024
31233417,54.090923,49.23,100676.99,1.1962092
31244016,54.592964,49.23,100671.0,1.196138
31254016,54.843983,49.23,100668.0,1.1961024
31276016,54.592964,49.239998,100671.0,1.196138
31287142,54.423855,49.239998,100673.0,1.1961617
31297584,54.423855,49.239998,100673.0,1.1961617
31318840,54.175476,49.239998,100675.99,1.1961973
31329620,55.095005,49.239998,100665.0,1.1960667
31340322,54.592964,49.239998,100671.0,1.196138
31361415,54.175476,49.239998,100675.99,1.1961973
31372019,54.50841,49.239998,100672.0,1.19615
31383016,54.592964,49.239998,100671.0,1.196138
31404020,54.423855,49.239998,100673.0,1.1961617
31415096,54.090923,49.239998,100676.99,1.1962092
31425521,54.50841,49.239998,100672.0,1.19615
31446058,54.50841,49.25,100672.0,1.19615
31457375,54.25739,49.25,100675.0,1.1961856
31468016,54.423855,49.25,100673.0,1.1961617
31489572,54.50841,49.239998,100672.0,1.19615
31500033,54.34194,49.239998,100674.0,1.1961737
31511034,54.175476,49.239998,100675.99,1.1961973
31534501,54.423855,49.239998,100673.0,1.1961617
31545372,54.50841,49.239998,100672.0,1.19615
31556016,54.423855,49.239998,100673.0,1.1961617
31578016,54.25739,49.239998,100675.0,1.1961856
31589019,54.175476,49.239998,100675.99,1.1961973
31600617,54.34194,49.239998,100674.0,1.1961737
31622021,54.25739,49.25,100675.0,1.1961856
31633633,54.25739,49.25,100675.0,1.1961856
31644020,54.592964,49.25,100671.0,1.196138
31666016,53.83726,49.239998,100680.0,1.196245
31676579,54.090923,49.239998,100676.99,1.1962092
31687363,54.423855,49.239998,100673.0,1.1961617
31708606,54.34194,49.239998,100674.0,1.1961737
31719113,54.34194,49.239998,100674.0,1.1961737
31730020,54.592964,49.239998,100671.0,1.196138
31751073,54.175476,49.25,100675.99,1.1961973
31761639,53.83726,49.25,100680.0,1.196245
31772616,54.592964,49.25,100671.0,1.196138
31793026,54.175476,49.25,100675.99,1.1961973
31804583,54.423855,49.25,100673.0,1.1961617
31815019,54.25739,49.25,100675.0,1.1961856
31836848,54.423855,49.25,100673.0,1.1961617
31847026,54.175476,49.25,100675.99,1.1961973
31857037,54.75943,49.25,100669.0,1.1961143
31879016,54.25739,49.25,100675.0,1.1961856
31889649,54.175476,49.25,100675.99,1.1961973
31900730,54.50841,49.25,100672.0,1.19615
31921612,54.34194,49.25,100674.0,1.1961737
31932618,54.677517,49.25,100669.99,1.196126
31943337,53.921814,49.25,100679.0,1.196233
31964755,54.34194,49.25,100674.0,1.1961737
31975108,54.34194,49.25,100674.0,1.1961737
31986016,54.677517,49.25,100669.99,1.196126
32007079,54.423855,49.25,100673.0,1.1961617
32018152,54.592964,49.25,100671.0,1.196138
32028774,54.175476,49.25,100675.99,1.1961973
32049049,54.00637,49.25,100678.0,1.1962212
32060592,54.34194,49.25,100674.0,1.1961737
32071090,54.75943,49.25,100669.0,1.1961143
32093069,54.50841,49.25,100672.0,1.19615
32103016,54.25739,49.25,100675.0,1.1961856
32114139,54.34194,49.25,100674.0,1.1961737
32135476,54.423855,49.25,100673.0,1.1961617
32145939,54.50841,49.25,100672.0,1.19615
32155395,53.921814,49.25,100679.0,1.196233
32177020,54.423855,49.25,100673.0,1.1961617
32188607,54.592964,49.25,100671.0,1.196138
32199016,53.921814,49.25,100679.0,1.196233
32220034,54.592964,49.25,100671.0,1.196138
32231535,54.75943,49.25,100669.0,1.1961143
32241072,54.423855,49.25,100673.0,1.1961617
32263373,54.175476,49.25,100675.99,1.1961973
32274045,54.25739,49.25,100675.0,1.1961856
32284063,54.423855,49.25,100673.0,1.1961617
32306016,54.423855,49.25,100673.0,1.1961617
32317016,54.592964,49.25,100671.0,1.196138
32327312,54.423855,49.25,100673.0,1.1961617
32348021,54.175476,49.25,100675.99,1.1961973
32361140,54.175476,49.25,100675.99,1.1961973
32372035,54.25739,49.25,100675.0,1.1961856
32395810,54.34194,49.26,100674.0,1.1961737
32406355,54.25739,49.26,100675.0,1.1961856
32416223,54.677517,49.26,100669.99,1.196126
32438021,54.175476,49.25,100675.99,1.1961973
32449019,54.25739,49.25,100675.0,1.1961856
32460035,54.75943,49.25,100669.0,1.1961143
32482016,54.75943,49.25,100669.0,1.1961143
32493016,54.175476,49.25,100675.99,1.1961973
32504562,54.175476,49.25,100675.99,1.1961973
32525078,54.50841,49.25,100672.0,1.19615
32536166,54.423855,49.25,100673.0,1.1961617
32547021,54.175476,49.25,100675.99,1.1961973
32569023,54.34194,49.25,100674.0,1.1961737
32580057,54.843983,49.25,100668.0,1.1961024
32591016,54.25739,49.25,100675.0,1.1961856
32613016,54.34194,49.25,100674.0,1.1961737
32623336,54.423855,49.25,100673.0,1.1961617
32634016,54.34194,49.25,100674.0,1.1961737
32654016,54.34194,49.25,100674.0,1.1961737
32664796,54.34194,49.25,100674.0,1.1961737
32675016,54.592964,49.25,100671.0,1.196138
32697016,54.34194,49.25,100674.0,1.1961737
32707379,54.592964,49.25,100671.0,1.196138
32718108,54.090923,49.25,100676.99,1.1962092
32739019,54.592964,49.25,100671.0,1.196138
32751964,54.25739,49.25,100675.0,1.1961856
